Ngày,Thành_phố,Khu_vực,Nhiệt_độ,Áp_suất,Tốc_độ_gió,Hướng_gió,Độ_ẩm,Chỉ_số_UV,Lượng_mưa,Thời_tiết,AQI,PM2.5,PM10,CO,NO2,SO2,O3
2023-01-17,Cần Thơ,Nam Bộ,32.1,1005.3,0.8,67,70.0,4.2,0.0,Nắng,58.0,44.5,66.2,3.82,13.3,8.6,10.5
2023-01-17,Huế,Trung Bộ,30.1,999.1,2.0,53,74.0,1.8,0.0,Nắng,46.0,26.9,28.8,3.21,12.4,2.5,15.6
2023-01-17,Nha Trang,Trung Bộ,26.3,996.0,5.2,234,75.4,2.5,0.0,Nắng,21.0,14.3,29.6,0.97,0.3,3.9,0.0
2023-01-17,Đà Lạt,Tây Nguyên,20.4,995.7,2.5,42,59.3,8.9,0.0,Nắng,25.0,17.6,22.4,1.33,6.8,0.0,6.5
2023-01-17,Vũng Tàu,Nam Bộ,27.9,998.6,1.4,123,70.8,0.2,0.0,Mây,44.0,34.0,49.2,3.02,10.7,4.9,11.4
2023-01-17,Hạ Long,Bắc Bộ,22.3,995.2,8.5,305,70.9,1.9,0.0,Nắng,62.0,50.7,85.7,4.04,16.4,5.8,8.3
2023-01-18,Hà Nội,Bắc Bộ,15.2,999.0,2.3,225,54.1,2.5,5.0,Mưa vừa,77.0,53.7,78.9,3.18,22.7,9.0,15.7
2023-01-18,TP Hồ Chí Minh,Nam Bộ,30.1,1003.9,3.3,137,81.5,0.5,0.0,Nắng,69.0,50.9,79.5,4.18,13.4,12.4,14.8
2023-01-18,Đà Nẵng,Trung Bộ,29.5,990.8,1.3,219,91.3,1.9,0.0,Mây,35.0,23.7,31.6,1.57,8.9,6.5,2.0
2023-01-18,Hải Phòng,Bắc Bộ,17.0,994.4,5.8,296,71.0,6.5,2.4,Mưa nhẹ,58.0,38.5,57.4,2.92,10.9,13.1,15.5
2023-01-18,Cần Thơ,Nam Bộ,28.9,1002.6,1.6,282,74.8,2.3,0.0,Nắng,56.0,45.7,55.9,2.88,10.1,9.2,12.2
2023-01-18,Huế,Trung Bộ,27.6,996.0,2.9,352,72.2,1.7,0.3,Mưa nhẹ,55.0,45.1,71.2,2.66,10.1,10.8,20.8
2023-01-18,Nha Trang,Trung Bộ,29.9,995.0,5.8,85,78.8,0.8,0.0,Nắng,69.0,45.6,73.0,3.59,10.2,10.6,17.1
2023-01-18,Đà Lạt,Tây Nguyên,17.3,996.1,4.9,63,70.9,3.3,0.0,Nắng,20.0,6.7,18.1,0.79,7.8,0.0,6.8
2023-01-18,Vũng Tàu,Nam Bộ,33.2,1001.8,7.5,81,68.1,3.7,0.0,Nắng,47.0,33.4,36.1,2.38,13.6,8.4,12.8
2023-01-18,Hạ Long,Bắc Bộ,11.5,1000.8,1.6,154,63.0,3.2,0.0,Nắng,57.0,40.8,46.4,3.51,3.6,8.2,10.2
2023-01-19,Hà Nội,Bắc Bộ,17.6,991.7,7.3,104,75.9,6.0,0.0,Nắng,73.0,52.7,82.3,3.22,17.0,9.0,10.7
2023-01-19,TP Hồ Chí Minh,Nam Bộ,33.8,997.9,1.7,348,74.4,4.0,0.0,Nắng,58.0,46.5,66.3,2.66,6.1,5.2,17.2
2023-01-19,Đà Nẵng,Trung Bộ,33.8,1002.7,1.3,55,67.0,1.0,0.0,Nắng,49.0,34.6,43.8,2.33,3.7,14.7,15.9
2023-01-19,Hải Phòng,Bắc Bộ,18.1,1002.6,8.3,88,74.3,3.0,0.0,Nắng,67.0,48.5,75.5,2.62,11.5,5.7,21.9
2023-01-19,Cần Thơ,Nam Bộ,30.6,997.3,3.7,209,62.1,1.1,,Mây,34.0,14.8,26.7,0.82,20.6,6.1,11.2
2023-01-19,Huế,Trung Bộ,30.2,994.3,3.4,324,73.5,3.9,2.1,Mưa nhẹ,46.0,33.2,30.0,2.38,4.5,9.0,20.2
2023-01-19,Nha Trang,Trung Bộ,29.6,1007.7,2.5,230,69.2,0.5,0.0,Nắng,56.0,44.4,75.8,3.11,6.2,8.1,14.2
2023-01-19,Đà Lạt,Tây Nguyên,18.7,995.9,1.8,106,78.3,1.6,0.0,Mây,22.0,14.4,33.3,1.8,5.8,4.8,13.8
2023-01-19,Vũng Tàu,Nam Bộ,26.1,999.5,3.1,184,61.1,2.9,0.0,Nắng,41.0,36.8,57.4,3.06,3.8,8.7,7.8
2023-01-19,Hạ Long,Bắc Bộ,18.2,1000.5,7.9,235,73.1,1.8,2.8,Mưa nhẹ,56.0,32.6,52.5,2.9,0.1,7.3,3.8
2023-01-20,Hà Nội,Bắc Bộ,22.2,1005.1,4.8,74,65.4,2.6,0.0,Nắng,74.0,46.8,67.3,3.78,9.1,10.8,15.5
2023-01-20,TP Hồ Chí Minh,Nam Bộ,35.4,1001.4,14.3,226,74.4,1.7,5.7,Mưa vừa,85.0,67.4,93.6,4.27,26.0,16.5,24.6
2023-01-20,Đà Nẵng,Trung Bộ,29.2,1002.1,1.9,155,70.5,2.1,3.8,Mưa nhẹ,41.0,25.7,47.7,3.11,4.7,12.0,15.5
2023-01-20,Hải Phòng,Bắc Bộ,16.7,1007.9,2.8,113,72.7,0.2,0.0,Nắng,74.0,54.6,68.3,3.8,4.1,12.5,14.0
2023-01-20,Cần Thơ,Nam Bộ,29.2,1002.5,15.7,69,75.3,1.0,0.1,Mưa nhẹ,59.0,48.6,65.0,3.19,12.9,15.6,8.6
2023-01-20,Huế,Trung Bộ,30.6,990.5,5.3,197,79.5,2.1,0.0,Mây,53.0,38.1,54.3,2.36,8.1,3.2,16.0
2023-01-20,Nha Trang,Trung Bộ,25.6,1008.1,8.7,99,68.9,0.2,1.8,Mưa nhẹ,34.0,20.1,20.5,2.03,9.4,5.8,8.6
2023-01-20,Đà Lạt,Tây Nguyên,18.5,1003.3,4.9,52,67.8,3.8,0.0,Nắng,32.0,28.1,39.1,0.71,8.3,7.0,0.8
2023-01-20,Vũng Tàu,Nam Bộ,33.6,999.0,1.5,349,72.0,5.0,0.0,Mây,38.0,23.0,21.0,2.98,12.3,2.4,1.1
2023-01-20,Hạ Long,Bắc Bộ,13.5,994.9,3.3,177,69.4,1.3,0.0,Nắng,62.0,47.7,55.2,2.77,12.2,8.4,6.1
2023-01-21,Hà Nội,Bắc Bộ,12.2,1010.0,4.7,85,69.6,1.3,2.4,Mưa nhẹ,76.0,64.9,101.0,2.83,18.1,12.5,13.7
2023-01-21,TP Hồ Chí Minh,Nam Bộ,36.2,1002.8,5.3,138,74.3,3.6,0.0,Mây,68.0,51.4,84.4,3.14,16.9,8.3,19.3
2023-01-21,Đà Nẵng,Trung Bộ,31.9,1009.4,4.8,311,65.1,2.6,0.0,Nắng,56.0,41.7,74.4,2.82,15.3,13.3,11.3
2023-01-21,Hải Phòng,Bắc Bộ,22.0,1010.3,8.0,61,83.1,2.4,0.0,Mây,67.0,45.3,61.4,3.64,11.7,10.6,14.5
2023-01-21,Cần Thơ,Nam Bộ,31.1,1008.4,3.3,21,65.5,1.2,0.0,Mây,44.0,41.5,75.6,1.61,1.4,0.0,14.1
2023-01-21,Huế,Trung Bộ,28.0,989.0,5.4,16,83.0,3.6,8.5,Mưa vừa,39.0,28.7,52.3,1.99,7.8,0.3,5.3
2023-01-21,Nha Trang,Trung Bộ,32.7,996.8,5.5,183,72.5,3.8,14.1,Mưa vừa,43.0,21.8,33.5,1.34,14.5,1.0,6.5
2023-01-21,Đà Lạt,Tây Nguyên,16.9,1005.4,5.8,205,71.5,3.0,0.0,Nắng,28.0,27.5,38.0,1.42,8.0,3.9,10.9
2023-01-21,Vũng Tàu,Nam Bộ,35.5,1004.6,2.9,179,59.1,4.4,0.0,Nắng,36.0,28.7,34.9,2.95,8.9,4.9,5.9
2023-01-21,Hạ Long,Bắc Bộ,18.7,1002.8,3.8,214,73.7,2.3,0.0,Nắng,51.0,42.8,63.7,2.89,8.3,8.4,13.1
2023-01-22,Hà Nội,Bắc Bộ,18.6,1004.2,5.3,123,68.3,1.7,0.0,Mây,69.0,50.6,80.0,4.07,12.6,12.6,18.5
2023-01-22,TP Hồ Chí Minh,Nam Bộ,32.4,1004.0,2.3,148,69.5,0.6,0.0,Nắng,82.0,61.2,97.5,3.69,15.5,12.9,13.4
2023-01-22,Đà Nẵng,Trung Bộ,30.7,1004.9,5.1,51,81.2,6.7,0.0,Nắng,38.0,29.8,40.3,2.34,15.8,3.6,10.2
2023-01-22,Hải Phòng,Bắc Bộ,13.9,996.4,2.7,307,71.2,2.5,0.0,Nắng,67.0,53.0,83.6,3.13,13.6,7.3,11.6
2023-01-22,Cần Thơ,Nam Bộ,31.3,997.8,5.8,226,64.3,7.5,0.0,Nắng,76.0,53.4,74.1,3.97,13.1,6.9,24.0
2023-01-22,Huế,Trung Bộ,25.8,998.5,3.1,251,78.0,11.1,0.0,Nắng,60.0,38.2,71.8,2.39,11.5,9.7,6.8
2023-01-22,Nha Trang,Trung Bộ,29.2,994.9,1.9,204,73.3,1.3,2.5,Mưa nhẹ,52.0,35.9,51.1,1.92,10.1,12.3,15.9
2023-01-22,Đà Lạt,Tây Nguyên,20.2,1002.0,0.5,232,64.0,0.4,0.0,Mây,21.0,22.7,33.5,0.79,7.8,3.5,4.3
2023-01-22,Vũng Tàu,Nam Bộ,33.1,999.2,2.7,139,75.7,1.4,0.0,Nắng,61.0,46.0,63.6,3.67,5.2,9.8,14.2
2023-01-22,Hạ Long,Bắc Bộ,18.7,993.9,2.2,337,71.3,3.4,0.0,Mây,54.0,42.5,54.9,2.41,5.5,8.4,21.5
2023-01-23,Hà Nội,Bắc Bộ,17.4,990.4,1.5,354,72.6,0.2,0.0,Nắng,77.0,52.6,77.6,3.51,18.1,0.4,10.2
2023-01-23,TP Hồ Chí Minh,Nam Bộ,35.4,1000.2,5.7,114,70.8,3.0,0.0,Nắng,79.0,54.6,85.1,4.34,8.5,17.4,8.0
2023-01-23,Đà Nẵng,Trung Bộ,25.4,998.8,0.7,257,73.0,5.9,0.0,Mây,45.0,26.4,34.9,3.56,9.5,11.0,10.8
2023-01-23,Hải Phòng,Bắc Bộ,19.7,1003.9,5.5,47,75.7,0.9,0.0,Nắng,66.0,45.3,56.2,3.84,11.7,2.8,17.4
2023-01-23,Cần Thơ,Nam Bộ,30.6,998.1,4.1,205,71.5,1.2,2.4,Mưa nhẹ,38.0,31.5,56.1,2.56,22.8,10.2,6.8
2023-01-23,Huế,Trung Bộ,28.4,1007.9,1.5,194,83.1,5.4,0.1,Mưa nhẹ,48.0,36.2,55.6,2.63,12.7,6.9,20.7
2023-01-23,Nha Trang,Trung Bộ,26.7,989.0,6.5,77,70.8,2.1,0.0,Nắng,30.0,18.9,14.4,1.1,5.2,3.6,4.6
2023-01-23,Đà Lạt,Tây Nguyên,19.5,993.4,2.6,172,77.0,1.6,1.5,Mưa nhẹ,38.0,25.2,42.7,1.54,8.1,16.1,5.4
2023-01-23,Vũng Tàu,Nam Bộ,34.1,996.3,5.0,298,84.1,0.4,0.0,Mây,71.0,55.3,83.4,3.87,26.1,12.1,26.3
2023-01-23,Hạ Long,Bắc Bộ,13.5,994.2,0.9,172,74.3,5.9,0.0,Nắng,65.0,37.5,55.0,3.55,12.2,12.9,4.1
2023-01-24,Hà Nội,Bắc Bộ,16.3,1008.9,2.6,5,71.3,0.7,0.6,Mưa nhẹ,56.0,41.2,60.2,1.46,15.9,2.2,6.8
2023-01-24,TP Hồ Chí Minh,Nam Bộ,35.4,1004.4,6.7,323,62.3,5.1,0.0,Mây,80.0,57.5,66.4,4.36,15.7,10.4,23.6
2023-01-24,Đà Nẵng,Trung Bộ,31.2,993.3,6.1,213,70.4,2.8,0.0,Nắng,52.0,32.7,34.2,2.63,8.1,4.6,18.6
2023-01-24,Hải Phòng,Bắc Bộ,25.3,999.6,3.2,274,71.7,1.3,0.0,Nắng,64.0,46.4,61.3,5.09,10.5,5.7,19.6
2023-01-24,Cần Thơ,Nam Bộ,28.9,996.3,0.8,151,61.7,0.1,0.0,Nắng,38.0,29.3,43.1,2.51,6.3,8.1,3.9
2023-01-24,Huế,Trung Bộ,31.3,996.3,1.1,258,78.3,0.9,0.0,Mây,46.0,36.3,53.7,2.26,11.0,12.8,0.0
2023-01-24,Nha Trang,Trung Bộ,24.7,996.9,3.6,263,75.8,6.3,0.0,Nắng,23.0,18.2,28.0,0.35,8.9,0.0,9.6
2023-01-24,Đà Lạt,Tây Nguyên,17.6,998.0,0.3,144,67.1,3.9,0.0,Nắng,27.0,26.5,38.3,1.21,0.0,9.6,9.0
2023-01-24,Vũng Tàu,Nam Bộ,34.3,998.2,5.3,312,75.8,1.6,0.0,Nắng,69.0,52.1,87.9,3.02,0.0,6.9,24.6
2023-01-24,Hạ Long,Bắc Bộ,21.9,1000.6,3.3,346,71.7,5.6,0.0,Nắng,57.0,49.1,88.4,3.32,15.2,7.8,18.8
2023-01-25,Hà Nội,Bắc Bộ,16.7,1003.9,7.2,343,65.6,7.3,0.0,Mây,67.0,49.3,65.1,3.66,7.6,1.7,2.4
2023-01-25,TP Hồ Chí Minh,Nam Bộ,33.7,992.7,3.1,231,68.0,4.1,0.0,Nắng,93.0,75.2,130.6,4.18,12.9,13.4,13.9
2023-01-25,Đà Nẵng,Trung Bộ,29.8,991.2,10.6,336,82.8,0.7,13.7,Mưa vừa,38.0,29.5,42.3,2.55,12.1,4.0,12.5
2023-01-25,Hải Phòng,Bắc Bộ,20.7,1003.6,0.2,319,66.2,8.0,0.0,Mây,68.0,48.4,67.9,3.41,13.3,10.4,15.0
2023-01-25,Cần Thơ,Nam Bộ,29.0,1004.1,1.9,275,76.2,7.4,0.0,Nắng,70.0,40.7,75.4,3.31,11.1,8.7,17.1
2023-01-25,Huế,Trung Bộ,28.4,998.3,4.5,129,85.5,2.2,0.0,Mây,35.0,27.9,55.1,2.55,6.4,10.3,0.0
2023-01-25,Nha Trang,Trung Bộ,32.5,996.7,4.0,106,68.5,2.6,31.6,Mưa to,31.0,23.0,30.3,2.65,9.1,12.0,15.7
2023-01-25,Đà Lạt,Tây Nguyên,20.2,1005.2,0.8,303,72.2,7.0,0.0,Mây,37.0,27.1,41.2,1.66,5.6,6.8,16.5
2023-01-25,Vũng Tàu,Nam Bộ,30.7,996.3,4.4,253,78.3,1.9,2.1,Mưa nhẹ,41.0,40.1,61.1,2.18,6.8,8.4,9.9
2023-01-25,Hạ Long,Bắc Bộ,17.3,1002.1,5.6,115,73.8,2.2,0.0,Nắng,48.0,36.7,43.2,2.34,4.2,12.5,16.7
2023-01-26,Hà Nội,Bắc Bộ,19.1,996.7,1.4,89,73.7,1.2,5.4,Mưa vừa,75.0,67.3,111.9,3.76,1.0,16.9,25.6
2023-01-26,TP Hồ Chí Minh,Nam Bộ,32.4,998.6,4.5,209,77.5,7.4,0.0,Nắng,78.0,55.0,95.0,4.49,16.3,12.5,12.4
2023-01-26,Đà Nẵng,Trung Bộ,26.1,1001.1,8.1,302,81.0,2.8,0.0,Nắng,36.0,33.0,54.1,2.58,1.4,7.1,6.9
2023-01-26,Hải Phòng,Bắc Bộ,17.4,999.8,2.7,335,73.9,4.8,2.9,Mưa nhẹ,72.0,51.4,67.6,4.26,16.3,13.0,20.3
2023-01-26,Cần Thơ,Nam Bộ,31.8,993.7,2.5,261,65.9,4.3,0.0,Nắng,52.0,43.4,74.2,2.55,11.6,5.9,15.5
2023-01-26,Huế,Trung Bộ,26.5,991.8,1.0,293,76.5,1.4,0.0,Nắng,38.0,18.1,30.0,1.34,5.2,11.5,19.6
2023-01-26,Nha Trang,Trung Bộ,26.1,998.7,3.8,19,75.1,4.4,0.0,Mây,47.0,34.3,34.1,2.56,17.9,12.0,18.3
2023-01-26,Đà Lạt,Tây Nguyên,17.2,1002.3,3.2,288,66.1,1.7,0.0,Mây,44.0,40.0,57.8,1.66,5.9,4.6,2.7
2023-01-26,Vũng Tàu,Nam Bộ,34.8,1001.7,1.0,126,83.0,0.6,0.0,Mây,47.0,30.1,36.6,2.42,15.1,4.9,7.4
2023-01-26,Hạ Long,Bắc Bộ,13.9,998.5,5.1,33,75.9,4.6,0.0,Nắng,55.0,52.8,73.0,2.0,18.6,8.6,6.3
2023-01-27,Hà Nội,Bắc Bộ,17.9,1005.8,4.4,331,85.3,7.7,0.0,Nắng,77.0,70.3,124.3,2.94,11.9,5.3,16.3
2023-01-27,TP Hồ Chí Minh,Nam Bộ,36.1,998.1,2.2,141,74.7,1.0,0.0,Mây,97.0,80.4,126.2,5.64,27.2,12.9,16.4
2023-01-27,Đà Nẵng,Trung Bộ,32.0,991.3,9.3,317,75.7,1.0,0.0,Mây,85.0,62.7,89.7,3.76,11.9,13.5,19.9
2023-01-27,Hải Phòng,Bắc Bộ,15.7,993.1,8.7,263,73.0,2.6,0.0,Nắng,64.0,37.4,51.0,3.42,6.7,10.1,12.0
2023-01-27,Cần Thơ,Nam Bộ,31.0,997.2,2.8,313,71.2,1.0,2.1,Mưa nhẹ,55.0,40.7,69.1,2.99,13.7,12.5,14.2
2023-01-27,Huế,Trung Bộ,28.5,1001.6,7.5,310,76.0,1.4,0.0,Nắng,34.0,30.5,39.5,2.51,4.9,1.2,16.4
2023-01-27,Nha Trang,Trung Bộ,30.6,1012.1,7.9,133,68.4,1.6,0.0,Mây,52.0,41.8,62.9,2.62,11.4,13.1,10.0
2023-01-27,Đà Lạt,Tây Nguyên,19.5,993.0,1.1,162,72.2,1.3,2.2,Mưa nhẹ,29.0,18.7,23.8,1.17,8.2,7.3,0.2
2023-01-27,Vũng Tàu,Nam Bộ,32.1,999.0,1.8,311,74.9,1.0,0.0,Nắng,59.0,42.9,65.2,3.01,12.7,8.1,21.6
2023-01-27,Hạ Long,Bắc Bộ,23.8,1004.5,3.2,275,86.5,6.6,0.0,Nắng,56.0,36.5,45.6,2.82,15.0,11.2,9.6
2023-01-28,Hà Nội,Bắc Bộ,19.7,985.6,6.4,233,68.8,3.1,0.0,Mây,90.0,70.0,103.3,5.34,22.0,9.2,12.4
2023-01-28,TP Hồ Chí Minh,Nam Bộ,33.2,997.8,1.4,199,70.8,0.9,0.0,Mây,77.0,65.5,87.0,4.53,19.6,12.4,8.7
2023-01-28,Đà Nẵng,Trung Bộ,30.9,1009.5,2.9,176,77.0,9.1,0.0,Nắng,34.0,20.2,19.9,1.54,9.3,2.5,6.2
2023-01-28,Hải Phòng,Bắc Bộ,19.2,989.9,7.3,268,72.7,2.4,0.0,Nắng,69.0,53.4,84.1,3.29,25.7,14.2,17.8
2023-01-28,Cần Thơ,Nam Bộ,33.0,995.1,0.6,266,81.0,1.2,0.0,Nắng,59.0,39.0,50.4,2.31,12.6,9.3,21.1
2023-01-28,Huế,Trung Bộ,28.9,995.1,2.7,54,72.2,5.1,0.0,Nắng,45.0,39.8,54.3,2.17,11.4,6.4,12.3
2023-01-28,Nha Trang,Trung Bộ,30.2,1002.5,11.3,297,79.2,3.0,0.0,Nắng,51.0,39.8,52.1,1.96,8.4,8.3,15.1
2023-01-28,Đà Lạt,Tây Nguyên,21.3,998.2,5.0,220,74.0,2.2,0.0,Nắng,27.0,19.3,40.2,1.0,3.6,2.3,14.4
2023-01-28,Vũng Tàu,Nam Bộ,33.9,997.0,4.4,64,81.3,1.8,0.0,Nắng,42.0,31.1,48.8,1.48,7.7,3.1,5.0
2023-01-28,Hạ Long,Bắc Bộ,13.5,1000.2,5.6,310,62.4,0.1,0.0,Nắng,43.0,34.6,63.7,1.94,12.5,3.4,16.1
2023-01-29,Hà Nội,Bắc Bộ,18.4,998.2,5.6,50,71.0,1.4,0.0,Mây,96.0,76.0,119.1,4.29,27.6,15.9,29.7
2023-01-29,TP Hồ Chí Minh,Nam Bộ,28.9,995.1,2.6,23,81.5,2.3,6.5,Mưa vừa,61.0,51.2,71.0,2.8,14.0,5.9,16.7
2023-01-29,Đà Nẵng,Trung Bộ,25.9,1005.5,5.9,230,84.7,1.2,8.5,Mưa vừa,44.0,33.5,40.7,2.61,11.1,1.5,9.0
2023-01-29,Hải Phòng,Bắc Bộ,12.4,1001.9,5.8,141,73.2,1.7,0.0,Nắng,55.0,37.6,52.1,1.92,4.8,8.1,14.8
2023-01-29,Cần Thơ,Nam Bộ,31.4,1005.4,0.7,196,71.4,4.7,0.0,Nắng,43.0,19.3,25.2,1.88,9.9,0.0,12.1
2023-01-29,Huế,Trung Bộ,26.8,1007.6,2.5,295,79.9,0.4,0.0,Nắng,60.0,40.6,74.0,3.55,15.8,5.7,13.5
2023-01-29,Nha Trang,Trung Bộ,29.2,995.8,1.8,188,73.6,0.9,0.0,Nắng,28.0,19.3,36.3,0.16,7.4,0.7,3.5
2023-01-29,Đà Lạt,Tây Nguyên,19.5,1001.3,2.0,352,66.3,2.1,6.9,Mưa vừa,24.0,18.1,22.0,1.21,0.0,5.5,0.0
2023-01-29,Vũng Tàu,Nam Bộ,30.9,996.0,0.7,54,63.4,0.8,0.0,Mây,69.0,42.1,67.2,3.86,14.2,14.5,17.9
2023-01-29,Hạ Long,Bắc Bộ,19.6,998.3,8.7,349,68.6,2.7,2.5,Mưa nhẹ,63.0,47.9,78.5,2.35,21.3,9.8,18.2
2023-01-30,Hà Nội,Bắc Bộ,22.2,994.7,4.5,321,69.0,0.8,0.0,Mây,75.0,51.7,71.4,4.0,22.6,13.1,18.1
2023-01-30,TP Hồ Chí Minh,Nam Bộ,32.3,1013.7,1.4,218,69.0,1.2,0.0,Nắng,78.0,52.8,89.1,3.84,16.6,9.4,22.2
2023-01-30,Đà Nẵng,Trung Bộ,28.8,1000.2,2.9,1,83.2,0.7,0.0,Nắng,66.0,58.5,86.4,2.46,18.0,18.4,18.3
2023-01-30,Hải Phòng,Bắc Bộ,24.2,1000.1,4.6,35,73.9,0.6,0.0,Nắng,82.0,58.7,81.2,3.84,11.7,5.4,26.9
2023-01-30,Cần Thơ,Nam Bộ,35.8,1003.6,2.4,262,76.9,2.7,0.0,Mây,41.0,31.8,67.6,0.88,5.9,9.8,17.7
2023-01-30,Huế,Trung Bộ,33.9,993.5,3.4,346,75.6,7.5,2.5,Mưa nhẹ,43.0,38.4,52.2,2.78,4.7,9.1,8.9
2023-01-30,Nha Trang,Trung Bộ,32.1,1008.6,1.3,259,63.8,0.5,0.0,Mây,38.0,26.3,34.8,1.68,11.3,1.7,9.8
2023-01-30,Đà Lạt,Tây Nguyên,20.9,1007.3,6.4,32,72.5,1.1,0.0,Nắng,11.0,21.6,26.7,0.41,8.5,0.0,0.0
2023-01-30,Vũng Tàu,Nam Bộ,32.8,1002.9,5.8,230,65.3,2.0,0.0,Nắng,59.0,49.4,78.4,3.14,18.9,5.6,15.0
2023-01-30,Hạ Long,Bắc Bộ,19.3,1004.3,6.9,79,66.6,1.9,0.0,Mây,52.0,42.3,61.9,2.77,10.8,8.4,11.9
2023-01-31,Hà Nội,Bắc Bộ,22.1,996.5,7.3,50,71.6,4.7,1.2,Mưa nhẹ,59.0,44.1,72.5,2.35,16.0,11.1,3.2
2023-01-31,TP Hồ Chí Minh,Nam Bộ,33.4,999.9,1.4,337,69.8,3.0,0.0,Nắng,86.0,62.5,93.5,4.27,26.0,6.9,24.2
2023-01-31,Đà Nẵng,Trung Bộ,28.0,1006.5,17.2,41,72.5,3.5,8.8,Mưa vừa,37.0,26.1,32.6,2.17,10.5,0.0,0.0
2023-01-31,Hải Phòng,Bắc Bộ,16.0,1000.6,9.0,232,68.0,3.1,0.0,Nắng,74.0,55.0,76.5,2.97,8.5,15.3,21.0
2023-01-31,Cần Thơ,Nam Bộ,30.5,1000.1,5.9,254,81.4,3.4,0.0,Nắng,40.0,28.2,46.4,2.14,15.5,12.7,4.9
2023-01-31,Huế,Trung Bộ,34.3,995.1,9.6,234,72.3,4.8,0.0,Mây,41.0,28.2,40.7,2.39,12.1,5.3,20.9
2023-01-31,Nha Trang,Trung Bộ,31.8,993.2,1.9,119,87.7,0.3,0.0,Mây,57.0,40.8,39.0,2.52,8.6,6.9,15.2
2023-01-31,Đà Lạt,Tây Nguyên,17.9,1001.6,5.7,331,65.7,1.7,0.2,Mưa nhẹ,32.0,23.5,36.2,0.39,10.6,1.2,7.0
2023-01-31,Vũng Tàu,Nam Bộ,33.8,1007.2,2.3,55,78.4,7.2,0.0,Nắng,60.0,39.9,74.4,2.46,13.4,10.5,27.6
2023-01-31,Hạ Long,Bắc Bộ,20.2,992.6,6.0,352,80.9,3.1,0.0,Nắng,67.0,47.5,56.5,2.95,14.9,9.4,18.0
2023-02-01,Hà Nội,Bắc Bộ,20.9,997.5,6.1,249,66.6,4.0,0.0,Nắng,68.0,47.6,71.1,3.22,8.3,13.1,18.0
2023-02-01,TP Hồ Chí Minh,Nam Bộ,33.2,991.2,2.3,262,53.8,0.9,0.0,Nắng,83.0,58.9,73.9,3.18,24.9,12.6,25.1
2023-02-01,Đà Nẵng,Trung Bộ,26.6,1008.8,3.8,156,74.7,1.3,0.0,Nắng,54.0,47.2,69.2,3.26,3.6,11.8,15.6
2023-02-01,Hải Phòng,Bắc Bộ,13.4,1008.3,5.9,209,62.2,2.3,0.0,Mây,74.0,56.3,90.4,2.7,8.2,11.1,21.5
2023-02-01,Cần Thơ,Nam Bộ,31.1,995.4,3.7,44,80.2,9.1,0.0,Mây,71.0,57.1,81.3,4.11,13.7,6.8,14.8
2023-02-01,Huế,Trung Bộ,24.1,998.0,1.6,138,74.9,3.5,0.0,Nắng,39.0,32.3,42.9,2.31,3.7,7.7,1.5
2023-02-01,Nha Trang,Trung Bộ,28.2,992.4,9.2,291,77.1,2.9,0.0,Nắng,49.0,34.0,54.7,2.13,6.3,10.8,14.3
2023-02-01,Đà Lạt,Tây Nguyên,16.5,998.2,3.0,340,55.6,2.6,0.0,Nắng,30.0,35.8,46.8,1.62,5.4,6.5,9.5
2023-02-01,Vũng Tàu,Nam Bộ,32.3,997.0,2.9,43,75.3,9.3,1.0,Mưa nhẹ,46.0,40.4,76.7,2.06,15.3,10.8,17.1
2023-02-01,Hạ Long,Bắc Bộ,23.9,1002.1,6.8,159,81.1,4.6,0.0,Nắng,77.0,56.8,90.9,3.71,21.3,13.4,19.9
2023-02-02,Hà Nội,Bắc Bộ,18.3,1002.0,12.8,125,65.6,5.2,3.4,Mưa nhẹ,78.0,48.9,55.9,4.15,13.2,13.8,28.5
2023-02-02,TP Hồ Chí Minh,Nam Bộ,29.4,1001.9,0.7,331,67.2,8.2,0.0,Nắng,61.0,45.4,54.7,2.84,12.4,7.1,2.7
2023-02-02,Đà Nẵng,Trung Bộ,28.5,999.1,0.8,238,73.8,4.4,0.0,Nắng,68.0,54.1,78.7,3.82,21.4,8.2,19.8
2023-02-02,Hải Phòng,Bắc Bộ,12.9,1009.9,1.4,26,74.1,3.5,0.0,Nắng,50.0,37.4,63.9,2.4,1.1,5.0,3.8
2023-02-02,Cần Thơ,Nam Bộ,31.8,996.9,0.7,161,66.2,2.6,0.0,Nắng,56.0,40.9,72.3,2.61,2.8,13.1,9.1
2023-02-02,Huế,Trung Bộ,28.6,1000.6,0.9,5,78.1,2.2,6.4,Mưa vừa,58.0,42.8,69.2,2.25,13.4,7.0,12.2
2023-02-02,Nha Trang,Trung Bộ,28.9,998.9,2.0,233,76.9,2.0,0.0,Nắng,48.0,35.4,57.8,1.93,6.0,5.8,3.9
2023-02-02,Đà Lạt,Tây Nguyên,20.2,1010.7,1.5,29,73.6,0.5,0.0,Mây,22.0,19.9,52.9,0.8,0.3,4.3,5.1
2023-02-02,Vũng Tàu,Nam Bộ,36.1,998.7,0.9,67,63.6,1.4,0.0,Mây,31.0,27.7,28.3,1.07,6.7,3.5,8.6
2023-02-02,Hạ Long,Bắc Bộ,21.4,1002.3,3.8,118,67.0,12.0,0.0,Mây,60.0,45.9,56.4,2.19,4.1,14.7,12.2
